time_s,transmitter,receiver,source_mac,dest_mac,packet_name,packet_bytes
53.900074830,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-239",236
53.910074930,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-239",236
53.920075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-239",236
53.930074923,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-239",236
53.930347852,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-239",236
53.940075008,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-239",236
53.940329937,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-239",236
53.950075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-239",236
53.950239924,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-239",236
53.950440853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-239",236
54.000074831,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-240",236
54.000219663,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-48",136
54.010074928,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-240",236
54.020075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-240",236
54.030074924,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-240",236
54.030275852,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-240",236
54.040075009,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-240",236
54.040230937,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-240",236
54.050075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-240",236
54.050221763,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-48",136
54.050414612,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-240",236
54.050687540,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-240",236
54.100074833,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-241",236
54.100229011,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-48",136
54.110074927,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-241",236
54.120075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-241",236
54.130074926,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-241",236
54.130257852,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-241",236
54.140075010,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-241",236
54.140293937,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-241",236
54.150075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-241",236
54.150239927,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-241",236
54.150458853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-241",236
54.150640032,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-48",136
54.150821027,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-48",136
54.200074834,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-242",236
54.200291668,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-48",136
54.200508814,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-48",136
54.210074926,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-242",236
54.220075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-242",236
54.230074927,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-242",236
54.230275853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-242",236
54.240075011,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-242",236
54.240284937,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-242",236
54.250075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-242",236
54.250239928,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-242",236
54.250413853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-242",236
54.250621779,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-48",136
54.250748870,uav2,uav6,0A-AA-00-00-00-05,0A-AA-00-00-00-09,"GcsCommand-48",136
54.300074835,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-243",236
54.310074925,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-243",236
54.320075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-243",236
54.330074928,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-243",236
54.330248853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-243",236
54.340075012,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-243",236
54.340338937,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-243",236
54.350075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-243",236
54.350266929,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-243",236
54.350476853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-243",236
54.400074836,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-244",236
54.410074923,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-244",236
54.420075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-244",236
54.430074930,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-244",236
54.430221853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-244",236
54.440075013,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-244",236
54.440266936,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-244",236
54.450075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-244",236
54.450257931,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-244",236
54.450494853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-244",236
54.500074837,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-245",236
54.500255674,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-49",136
54.510074922,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-245",236
54.520075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-245",236
54.530074931,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-245",236
54.530230853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-245",236
54.540075015,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-245",236
54.540356936,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-245",236
54.550075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-245",236
54.550221757,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-49",136
54.550477619,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-245",236
54.550633541,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-245",236
54.600074838,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-246",236
54.600283017,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-49",136
54.610074921,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-246",236
54.620075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-246",236
54.630074932,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-246",236
54.630329853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-246",236
54.640075016,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-246",236
54.640266936,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-246",236
54.650075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-246",236
54.650258014,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-49",136
54.650450942,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-246",236
54.650642862,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-246",236
54.650816036,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-49",136
54.700074840,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-247",236
54.700309679,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-49",136
54.700517820,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-49",136
54.710074919,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-247",236
54.720075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-247",236
54.730074934,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-247",236
54.730257853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-247",236
54.740075017,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-247",236
54.740230936,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-247",236
54.750075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-247",236
54.750266935,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-247",236
54.750430773,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-49",136
54.750586692,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-247",236
54.750750705,uav2,uav6,0A-AA-00-00-00-05,0A-AA-00-00-00-09,"GcsCommand-49",136
54.800074841,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-248",236
54.810074918,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-248",236
54.820075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-248",236
54.830074935,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-248",236
54.830356853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-248",236
54.840075018,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-248",236
54.840239936,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-248",236
54.850075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-248",236
54.850347936,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-248",236
54.850620854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-248",236
54.900074842,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-249",236
54.910074917,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-249",236
54.920075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-249",236
54.930074937,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-249",236
54.930338853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-249",236
54.940075019,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-249",236
54.940248936,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-249",236
54.950075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-249",236
54.950230937,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-249",236
54.950512854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-249",236
55.000074843,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-250",236
55.000309686,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-50",136
55.010074916,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-250",236
55.020075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-250",236
55.030074938,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-250",236
55.030320853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-250",236
55.040075020,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-250",236
55.040356936,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-250",236
55.050075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-250",236
55.050356939,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-250",236
55.050484769,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-50",136
55.050730684,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-250",236
55.100074844,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-251",236
55.100310023,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-50",136
55.110074914,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-251",236
55.120075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-251",236
55.130074939,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-251",236
55.130320853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-251",236
55.140075021,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-251",236
55.140266935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-251",236
55.150075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-251",236
55.150275940,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-251",236
55.150449033,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-50",136
55.150612028,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-50",136
55.150813881,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-251",236
55.200074845,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-252",236
55.200228691,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-50",136
55.200355825,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-50",136
55.210074913,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-252",236
55.220075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-252",236
55.230074941,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-252",236
55.230329853,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-252",236
55.240075023,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-252",236
55.240302935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-252",236
55.250075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-252",236
55.250293748,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-50",136
55.250477630,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-252",236
55.250676727,uav2,uav6,0A-AA-00-00-00-05,0A-AA-00-00-00-09,"GcsCommand-50",136
55.250941738,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-252",236
55.300074847,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-253",236
55.310074912,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-253",236
55.320075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-253",236
55.330074942,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-253",236
55.330230854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-253",236
55.340075024,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-253",236
55.340347935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-253",236
55.350075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-253",236
55.350248943,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-253",236
55.350449854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-253",236
55.400074848,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-254",236
55.410074911,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-254",236
55.420075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-254",236
55.430074943,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-254",236
55.430329854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-254",236
55.440075025,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-254",236
55.440347935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-254",236
55.450075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-254",236
55.450284944,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-254",236
55.450503854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-254",236
55.500074849,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-255",236
55.500273698,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-51",136
55.510074909,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-255",236
55.520075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-255",236
55.530074945,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-255",236
55.530302854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-255",236
55.540075026,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-255",236
55.540329935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-255",236
55.550075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-255",236
55.550230946,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-255",236
55.550430763,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-51",136
55.550604672,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-255",236
55.600074850,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-256",236
55.600220029,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-51",136
55.610074908,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-256",236
55.620075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-256",236
55.630074946,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-256",236
55.630248854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-256",236
55.640075027,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-256",236
55.640320935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-256",236
55.650075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-256",236
55.650284947,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-256",236
55.650485033,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-51",136
55.650677436,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-256",236
55.650886610,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-51",136
55.700074851,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-257",236
55.700327702,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-51",136
55.700571831,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-51",136
55.710074907,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-257",236
55.720075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-257",236
55.730074947,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-257",236
55.730275854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-257",236
55.740075028,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-257",236
55.740257935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-257",236
55.750075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-257",236
55.750212742,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-51",136
55.750396637,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-257",236
55.750577738,uav2,uav6,0A-AA-00-00-00-05,0A-AA-00-00-00-09,"GcsCommand-51",136
55.750806745,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-257",236
55.800074852,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-258",236
55.810074905,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-258",236
55.820075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-258",236
55.830074949,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-258",236
55.830356854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-258",236
55.840075030,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-258",236
55.840230935,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-258",236
55.850075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-258",236
55.850221950,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-258",236
55.850368855,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-258",236
55.900074854,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-259",236
55.910074904,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-259",236
55.920075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-259",236
55.930074950,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-259",236
55.930248854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-259",236
55.940075031,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-259",236
55.940248934,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-259",236
55.950075001,uav6,uav4,0A-AA-00-00-00-09,0A-AA-00-00-00-07,"UavTelemetry-259",236
55.950338951,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-259",236
55.950566855,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-259",236
56.000074855,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-260",236
56.000264709,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-52",136
56.010074903,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-260",236
56.020075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-260",236
56.030074952,uav4,uav2,0A-AA-00-00-00-07,0A-AA-00-00-00-05,"UavTelemetry-260",236
56.030320854,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-260",236
56.040075032,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-260",236
56.040311934,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-260",236
